"","V1"
"5088",10.12512187
"5089",9.92213621
"5090",8.431141362
"5091",11.59764223
"5092",7.470946825
"5093",10.43534836
"5094",8.084582485
"5095",11.2409331
"5096",6.281429863
"5097",8.616584249
"5098",8.872121524
"5099",8.913123741
"5100",6.963541596
"5101",9.31890247
"5102",9.667842757
"5103",9.970278269
"5104",12.26739435
"5105",9.712141573
"5106",7.375753669
"5107",6.439097196
"5108",7.412829483
"5109",9.949309951
"5110",9.635408094
"5111",9.925396319
"5112",8.951167619
"5113",11.40483126
"5114",10.5156057
"5115",6.917455603
"5116",7.96054117
"5117",10.06118421
"5118",8.607841387
"5119",8.63446531
"5120",11.5718603
"5121",8.366118285
"5122",10.94249449
"5123",11.06940011
"5124",8.686118056
"5125",4.828658703
"5126",7.770385903
"5127",11.77240782
"5128",8.172027962
"5129",10.78545954
"5130",10.88880154
"5131",9.527485781
"5132",6.396627126
"5133",11.55496296
"5134",10.17786295
"5135",7.626408209
"5136",8.542631329
"5137",7.753856623
"5138",9.138730611
"5139",9.556462058
"5140",8.460241304
"5141",9.784980748
"5142",9.899528194
"5143",8.895514147
"5144",12.01192671
"5145",8.066890281
"5146",13.68664006
"5147",14.20109016
"5148",8.329553342
"5149",9.385331064
"5150",11.28151175
"5151",8.839341612
"5152",9.819357603
"5153",12.73719443
"5154",10.59153154
"5155",9.350508775
"5156",9.712488738
"5157",8.11346102
"5158",8.377047069
"5159",10.93453331
"5160",8.116464405
"5161",12.27156274
"5162",13.26000248
"5163",7.146372183
"5164",6.627479753
"5165",9.151758498
"5166",11.0340872
"5167",14.22267153
"5168",10.03327027
"5169",6.757770625
"5170",12.92561604
"5171",9.586371579
"5172",7.676428605
"5173",10.48924215
"5174",11.51009087
"5175",11.09472965
"5176",8.433788612
"5177",13.52088076
"5178",10.72103153
"5179",9.365656831
"5180",7.337281957
"5181",13.199623
"5182",12.37750163
"5183",8.427669286
"5184",10.88304009
"5185",8.41798638
"5186",9.644024765
"5187",9.9147929
"5188",9.13933445
"5189",12.45232619
"5190",7.165309844
"5191",8.827097909
"5192",9.532115393
"5193",8.505513377
"5194",10.28224982
"5195",7.706989375
"5196",11.68677246
"5197",7.636639908
"5198",8.434901818
"5199",10.4822914
"5200",7.631268211
"5201",8.898066117
"5202",9.694460965
"5203",9.100746554
"5204",8.586194662
"5205",9.016539674
"5206",8.581496529
"5207",14.54518377
"5208",7.119377872
"5209",8.804811325
"5210",9.61837107
"5211",9.243859094
"5212",9.152896014
"5213",8.756987516
"5214",7.878919369
"5215",11.46422595
"5216",6.681076008
"5217",13.19801014
"5218",9.441114989
"5219",8.948797684
"5220",10.62085151
"5221",7.858748505
"5222",10.15144296
"5223",8.182473843
"5224",10.64568613
"5225",8.550361396
"5226",7.183179872
"5227",10.27964658
"5228",9.167098689
"5229",8.283667462
"5230",11.41681857
"5231",9.881434424
"5232",8.782534199
"5233",10.37444812
"5234",9.908911251
"5235",10.11327473
"5236",13.06751163
"5237",10.27379279
"5238",11.05346964
"5239",11.56434728
"5240",5.877122356
"5241",8.70243903
"5242",7.442087773
"5243",9.803019563
"5244",11.50322103
"5245",9.811362131
"5246",10.95708891
"5247",7.099656228
"5248",10.6543864
"5249",10.15269501
"5250",12.36131213
"5251",11.08345864
"5252",11.06070949
"5253",10.10751803
"5254",10.78014225
"5255",5.312065036
"5256",6.898661677
"5257",8.727978801
"5258",8.635890068
"5259",8.579339151
"5260",9.019340034
"5261",13.27809369
"5262",12.16483416
"5263",13.9229643
"5264",8.863938989
"5265",9.744972691
"5266",10.61740213
"5267",7.844762185
"5268",10.99709986
"5269",7.603611338
"5270",10.78448317
"5271",13.73769738
"5272",10.45485336
"5273",8.425343941
"5274",10.98877058
"5275",11.3814809
"5276",5.627503412
"5277",5.678692617
"5278",7.620462216
"5279",9.863184655
"5280",7.856385837
"5281",12.57348791
"5282",9.615024758
"5283",13.17095716
"5284",7.084756268
"5285",6.406324007
"5286",11.83620508
"5287",10.98563086
"5288",8.431791163
"5289",11.0534303
"5290",7.304232212
"5291",7.43990297
"5292",10.22187357
"5293",8.612455345
"5294",9.305376823
"5295",7.471835099
"5296",9.568673698
"5297",8.08534218
"5298",10.3099147
"5299",7.450809485
"5300",12.71489834
"5301",11.72282774
"5302",9.982859893
"5303",7.483697629
"5304",13.02006885
"5305",9.441506086
"5306",11.16549263
"5307",6.496297541
"5308",8.944470243
"5309",10.2816852
"5310",12.36853275
"5311",11.27599483
"5312",10.73052606
"5313",6.010408413
"5314",7.341811384
"5315",8.041096176
"5316",9.831643852
"5317",7.908360507
"5318",9.225873345
"5319",11.95006742
"5320",9.896032899
"5321",8.961495969
"5322",10.96466102
"5323",8.251165905
"5324",7.913834561
"5325",8.712913299
"5326",11.27153432
"5327",9.414156503
"5328",11.26312652
"5329",9.148486193
"5330",8.250438233
"5331",7.502657848
"5332",13.11363548
"5333",10.87455318
"5334",9.543004452
"5335",7.673874217
"5336",9.381258169
"5337",7.589305477
"5338",9.1489376
"5339",8.116658084
"5340",11.79524912
"5341",8.257011598
"5342",8.70956288
"5343",9.251557204
"5344",8.739034592
"5345",10.85274034
"5346",8.36360193
"5347",7.654207242
"5348",9.313816094
"5349",6.032262252
"5350",9.442756393
"5351",10.28810039
"5352",8.899966274
"5353",6.365284679
"5354",10.73070362
"5355",7.21178546
"5356",9.678245669
"5357",8.545376631
"5358",11.49237746
"5359",9.0929704
"5360",11.50944704
"5361",8.840958261
"5362",7.321113091
"5363",9.038763848
"5364",10.88556001
"5365",8.188868679
"5366",7.339978254
"5367",9.115964685
"5368",8.632719292
"5369",10.18505674
"5370",7.52707162
"5371",10.25674174
"5372",11.54410533
"5373",5.954307348
"5374",10.45114264
"5375",11.51651418
"5376",9.708945358
"5377",7.067725667
"5378",8.675182197
"5379",10.38941338
"5380",9.957801798
"5381",6.814133863
"5382",12.93762701
"5383",10.12873751
"5384",8.788591568
"5385",8.266434234
"5386",9.520576362
"5387",11.52394366
"5388",8.375510964
"5389",7.876399894
"5390",10.03650461
"5391",8.243368303
"5392",10.15636343
"5393",11.57413876
"5394",12.15384498
"5395",11.81817663
"5396",11.14356326
"5397",13.01920688
"5398",11.58350124
"5399",9.602468351
"5400",8.776311996
"5401",9.909808673
"5402",6.937569857
"5403",7.105971526
"5404",10.51503056
"5405",8.464202604
"5406",8.105490947
"5407",10.56283127
"5408",8.893609158
"5409",8.815520255
"5410",7.237399459
"5411",6.069061043
"5412",9.017522023
"5413",8.754599857
"5414",12.36941223
"5415",9.150408851
"5416",8.434356563
"5417",11.887249
"5418",9.633797238
"5419",7.569977713
"5420",9.370641534
"5421",13.34369361
"5422",9.684660725
"5423",11.40804185
"5424",6.79632978
"5425",7.295696527
"5426",8.290868994
"5427",10.6349901
"5428",6.462752714
"5429",7.971848572
"5430",7.003433977
"5431",12.39517652
"5432",4.380709248
"5433",12.23313888
"5434",8.937110104
"5435",10.3857389
"5436",7.627947875
"5437",8.456578131
"5438",8.768979973
"5439",10.15400711
"5440",8.298075383
"5441",10.32598623
"5442",9.758960679
"5443",11.05060097
"5444",9.57424088
"5445",8.736794942
"5446",11.03826941
"5447",9.475095435
"5448",10.3832648
"5449",8.059041261
"5450",10.47101476
"5451",7.378222205
"5452",9.015599604
"5453",10.28411879
"5454",10.88743725
"5455",4.118170635
"5456",10.55722639
"5457",11.26343774
"5458",11.9565106
"5459",6.0004471
"5460",4.801364074
"5461",9.997995388
"5462",8.847729186
"5463",10.27901702
"5464",10.93063126
"5465",11.36288934
"5466",9.690069345
"5467",8.640804249
"5468",10.43592358
"5469",10.18219404
"5470",7.675106447
"5471",8.296062397
"5472",6.482282672
"5473",9.727409657
"5474",12.99831254
"5475",9.377860297
"5476",9.908707848
"5477",6.184042113
"5478",11.93767565
"5479",7.43725614
"5480",13.89229493
"5481",10.04985258
"5482",10.78725444
"5483",8.812768231
"5484",8.5838554
"5485",10.23402443
"5486",9.410261333
"5487",12.22907016
"5488",9.327216316
"5489",9.972912922
"5490",6.071101131
"5491",7.109930456
"5492",8.850942577
"5493",12.47324809
"5494",9.867051144
"5495",8.344466512
"5496",7.518740374
"5497",10.51495151
"5498",10.14186837
"5499",10.13780653
"5500",9.354978735
"5501",12.34934171
"5502",10.91342777
"5503",9.613698288
"5504",7.741233798
"5505",11.63143508
"5506",7.652057171
"5507",9.085809627
"5508",8.030439982
"5509",6.166666202
"5510",8.229193167
"5511",10.79525296
"5512",7.402784452
"5513",9.962092239
"5514",11.68041958
"5515",7.170712814
"5516",6.216874126
"5517",8.522646098
"5518",9.143893226
"5519",8.09346057
"5520",9.424102039
"5521",11.71062911
"5522",11.5614233
"5523",8.347626064
"5524",11.17391052
"5525",9.64710789
"5526",10.97905432
"5527",8.148558146
"5528",8.684112475
"5529",8.518385745
"5530",8.666959744
"5531",6.70788108
"5532",9.989100664
"5533",6.812599931
"5534",8.621498132
"5535",10.39729215
"5536",11.92861364
"5537",9.454566085
"5538",12.06748659
"5539",13.26667715
"5540",11.77824882
"5541",9.283982038
"5542",9.078541219
"5543",9.221773677
"5544",8.98158289
"5545",6.767363499
"5546",11.70915743
"5547",9.343266231
"5548",10.46454099
"5549",13.55456348
"5550",8.323682483
"5551",8.187297124
"5552",12.19053068
"5553",13.34954725
"5554",9.206199285
"5555",10.15303736
"5556",8.967202128
"5557",8.07798691
"5558",9.305747267
"5559",10.31079295
"5560",10.73509843
"5561",10.15343955
"5562",10.95242393
"5563",12.21687688
"5564",11.04135984
"5565",9.150773681
"5566",10.27479283
"5567",10.07802647
"5568",8.865341216
"5569",14.23825689
"5570",6.306363496
"5571",7.877365319
"5572",5.774568736
"5573",13.35108886
"5574",12.53252833
"5575",8.303515188
"5576",8.416521364
"5577",8.208082619
"5578",9.286406618
"5579",8.634801596
"5580",10.35971893
"5581",7.577857503
"5582",9.747513642
"5583",8.052315621
"5584",8.720977026
"5585",15.27729922
"5586",11.42799378
"5587",6.947992467
"5588",13.73334627
"5589",10.72269186
"5590",6.890294311
"5591",8.22873102
"5592",8.664295815
"5593",11.75391365
"5594",10.9636868
"5595",8.346247436
"5596",10.44962683
"5597",7.108203543
"5598",11.35596557
"5599",9.031750334
"5600",10.19647852
"5601",13.06971935
"5602",10.87006824
"5603",8.681900858
"5604",9.327685278
"5605",13.38239388
"5606",10.5403748
"5607",7.469659008
"5608",9.076303252
"5609",7.719159968
"5610",7.997008572
"5611",12.01882275
"5612",10.85769661
"5613",8.159260741
"5614",5.699989361
"5615",9.118464074
"5616",13.62421883
"5617",8.493151934
"5618",7.662485746
"5619",5.25394105
"5620",8.046163214
"5621",8.631521893
"5622",9.153584998
"5623",13.7035568
"5624",9.828184403
"5625",9.712529184
"5626",7.308878573
"5627",7.165955077
"5628",8.012269125
"5629",12.69825338
"5630",7.240978004
"5631",12.62232082
"5632",11.15659443
"5633",7.161467568
"5634",12.86949952
"5635",8.114605585
"5636",4.287440785
"5637",10.35341715
"5638",8.216778476
"5639",9.706611798
"5640",10.15700525
"5641",8.553322102
"5642",6.66800782
"5643",10.77739855
"5644",11.07826704
"5645",11.17031148
"5646",7.733736077
"5647",9.97321558
"5648",8.736412926
"5649",11.63608345
"5650",10.41809523
"5651",7.69770702
"5652",10.56358665
"5653",9.686191857
"5654",12.07825605
"5655",9.192570591
"5656",7.539247042
"5657",9.758840186
"5658",8.98059316
"5659",10.06582937
"5660",9.511873948
"5661",9.378365858
"5662",13.88316385
"5663",7.907461916
"5664",9.920076125
"5665",10.23286034
"5666",9.175929087
"5667",7.735875536
"5668",11.92667734
"5669",9.259421373
"5670",11.22458237
"5671",8.45415183
"5672",11.83451902
"5673",11.15538277
"5674",12.7692906
"5675",13.3880771
"5676",9.131920521
"5677",10.33095637
"5678",7.022537612
"5679",5.638351306
"5680",12.26663533
"5681",8.448019813
"5682",8.305773628
"5683",10.35373571
"5684",5.816696361
"5685",12.41542025
"5686",7.349302951
"5687",10.97049616
"5688",10.39800956
"5689",8.349678257
"5690",9.56683984
"5691",8.273693351
"5692",8.429195315
"5693",10.67483493
"5694",10.76470224
"5695",9.066557006
"5696",8.177459306
"5697",9.085107958
"5698",7.094291007
"5699",7.753412095
"5700",9.920897458
"5701",12.28549338
"5702",10.12237595
"5703",9.653575525
"5704",9.30111846
"5705",6.407782072
"5706",11.70594281
"5707",7.709324484
"5708",12.44701241
"5709",9.13013958
"5710",11.4936155
"5711",10.40449244
"5712",9.035509643
"5713",8.149465792
"5714",9.026377348
"5715",8.592345366
"5716",11.90715433
"5717",11.46335771
"5718",7.053487923
"5719",6.873771116
"5720",10.76150759
"5721",8.91159816
"5722",9.963287494
"5723",8.411625783
"5724",8.175829782
"5725",10.11425459
"5726",6.280114631
"5727",9.289617612
"5728",12.05294134
"5729",11.33404324
"5730",9.705384491
"5731",6.898542044
"5732",10.1259898
"5733",7.290796429
"5734",9.450581411
"5735",11.22901873
"5736",11.04314808
"5737",10.51292021
"5738",4.970490711
"5739",10.00723646
"5740",8.869124741
"5741",9.52585465
"5742",8.101417506
"5743",9.51135639
"5744",12.61341281
"5745",11.87151176
"5746",8.328278776
"5747",7.684334519
"5748",10.8530917
"5749",9.187549158
"5750",11.6984629
"5751",9.234281944
"5752",11.34800961
"5753",13.78233637
"5754",11.00202543
"5755",9.35046859
"5756",11.02492035
"5757",9.719955796
"5758",8.308870242
"5759",13.66502127
"5760",8.845126584
"5761",7.3582115
"5762",9.225693102
"5763",9.557064072
"5764",8.14513327
"5765",7.454156321
"5766",12.71624903
"5767",6.939320459
"5768",9.570992904
"5769",9.539674251
"5770",7.80157228
"5771",10.21793534
"5772",9.204720667
"5773",11.98718687
"5774",5.231741209
"5775",11.06066572
"5776",8.196518649
"5777",9.373098297
"5778",10.08779188
"5779",7.448117673
"5780",10.97824586
"5781",13.48132019
"5782",9.3917492
"5783",11.23858693
"5784",10.18108793
"5785",13.34413979
"5786",10.00724692
"5787",11.19321009
"5788",6.818662973
"5789",9.779474033
"5790",8.175902191
"5791",10.28435589
"5792",7.797980428
"5793",7.186220688
"5794",8.6780019
"5795",11.28425047
"5796",9.45835854
"5797",10.37386478
"5798",7.425451309
"5799",10.07003097
"5800",9.564520033
"5801",10.28378144
"5802",11.42031924
"5803",11.40848968
"5804",11.82785308
"5805",9.944508878
"5806",8.496148963
"5807",13.57361829
"5808",8.938025214
"5809",7.199054785
"5810",8.533068168
"5811",8.802022171
"5812",5.756875324
"5813",6.279598289
"5814",11.01632806
"5815",10.54469885
"5816",9.551226218
"5817",7.812995813
"5818",13.22275173
"5819",11.20226008
"5820",8.616874706
"5821",9.516836067
"5822",11.88852693
"5823",7.388393279
"5824",9.199398579
"5825",11.03938841
"5826",8.44244469
"5827",6.938450662
"5828",9.916713758
"5829",3.687378009
"5830",10.22699467
"5831",9.909197632
"5832",8.333973778
"5833",11.35859865
"5834",8.903711989
"5835",9.737292859
"5836",8.517451197
"5837",6.950781855
"5838",10.31822294
"5839",9.940330846
"5840",8.24948933
"5841",12.31106952
"5842",10.52597434
"5843",14.44090402
"5844",4.391448216
"5845",6.092765565
"5846",8.54402492
"5847",9.307874174
"5848",5.947236971
"5849",9.381042175
"5850",9.13186577
"5851",8.926069231
"5852",9.455894488
"5853",9.284535817
"5854",10.03430355
"5855",8.704474542
"5856",12.36801679
"5857",8.441933256
"5858",10.03263747
"5859",10.45602609
"5860",9.106418339
"5861",9.053994458
"5862",5.042710727
"5863",12.77406026
"5864",8.107616633
"5865",7.222582834
"5866",10.41037319
"5867",10.04673338
"5868",8.720647851
"5869",8.689125006
"5870",10.04256139
"5871",10.36964085
"5872",7.378425912
"5873",9.018217525
"5874",11.79449561
"5875",9.66828891
"5876",8.399555035
"5877",4.530230974
"5878",9.910997655
"5879",15.24114291
"5880",7.733535058
"5881",10.7095009
"5882",11.57087383
"5883",9.15242226
"5884",9.347467111
"5885",11.82995915
"5886",8.985810362
"5887",10.54086982
"5888",9.878567645
"5889",10.94426675
"5890",9.313595741
"5891",8.292316505
"5892",9.287912728
"5893",8.167820954
"5894",10.46340725
"5895",10.53593109
"5896",8.781540902
"5897",8.357320503
"5898",8.617802792
"5899",12.585094
"5900",9.74008267
"5901",11.48150472
"5902",10.56210713
"5903",8.649347659
"5904",6.799041308
"5905",10.47559612
"5906",8.855289007
"5907",7.340656086
"5908",7.696080293
"5909",7.908797315
"5910",9.114203802
"5911",10.31815322
"5912",11.61431517
"5913",6.495767116
"5914",10.00297919
"5915",10.47576993
"5916",8.842053106
"5917",8.060763755
"5918",10.09681887
"5919",10.2020116
"5920",13.64889747
"5921",11.67002453
"5922",5.355056893
"5923",9.701564878
"5924",8.504489038
"5925",7.139346539
"5926",8.138390521
"5927",6.119275502
"5928",8.181197706
"5929",11.08643642
"5930",11.25026028
"5931",10.88149988
"5932",12.78030596
"5933",9.929532732
"5934",9.147436686
"5935",9.22564491
"5936",9.214617208
"5937",13.7505574
"5938",8.958934571
"5939",7.941874115
"5940",7.813853388
"5941",10.26095493
"5942",10.04198234
"5943",12.94364047
"5944",8.821233177
"5945",9.416245926
"5946",8.930805642
"5947",10.29398876
"5948",5.967870181
"5949",9.855532116
"5950",6.773085373
"5951",8.07191089
"5952",8.017133495
"5953",8.783367527
"5954",8.040507193
"5955",10.14217932
"5956",7.563550521
"5957",7.022311238
"5958",12.57125478
"5959",10.85453198
"5960",7.176779999
"5961",8.873964932
"5962",5.369080107
"5963",13.37532668
"5964",10.20275638
"5965",9.691936347
"5966",8.192979265
"5967",10.73135941
"5968",10.92572512
"5969",8.06127329
"5970",6.73298358
"5971",6.021486617
"5972",9.237686116
"5973",7.525898319
"5974",9.911927158
"5975",6.87465577
"5976",11.04379992
"5977",8.875762641
"5978",8.654184361
"5979",6.628850213
"5980",13.12641977
"5981",6.642082594
"5982",11.88565976
"5983",10.45520785
"5984",7.209194262
"5985",5.95307854
"5986",7.526874709
"5987",9.640278999
"5988",11.65408608
"5989",8.415502723
"5990",4.929074219
"5991",7.657316415
"5992",7.618888352
"5993",12.17628123
"5994",12.20229138
"5995",8.077981263
"5996",9.250006245
"5997",11.68578991
"5998",10.04953798
"5999",10.23229136
"6000",10.46595556
"6001",8.659474731
"6002",7.529355601
"6003",8.057357971
"6004",6.998632487
"6005",10.44132709
"6006",7.901535362
"6007",5.879290411
"6008",8.238143899
"6009",8.770536727
"6010",9.251695144
"6011",8.88627202
"6012",6.001225496
"6013",7.834451886
"6014",5.208190363
"6015",5.085295899
"6016",10.73908269
"6017",9.321789685
"6018",9.74569162
"6019",9.081345748
"6020",6.630300497
"6021",6.454321093
"6022",8.009777289
"6023",11.34323417
"6024",5.861077
"6025",11.18642442
"6026",10.89582143
"6027",7.179591727
"6028",12.31299842
"6029",10.69243674
"6030",7.873226169
"6031",7.555016432
"6032",8.361052444
"6033",7.689176228
"6034",8.764090317
"6035",8.996419253
"6036",10.86310325
"6037",7.452276289
"6038",11.24030197
"6039",8.496699386
"6040",10.9817646
"6041",6.804264085
"6042",10.23028743
"6043",8.536404237
"6044",9.846233917
"6045",7.969457703
"6046",10.91347983
"6047",10.52329601
"6048",7.816326196
"6049",9.164646972
"6050",12.47419124
"6051",7.630618154
"6052",10.93077679
"6053",8.325620982
"6054",10.17216064
"6055",8.75724434
"6056",11.32629642
"6057",9.052254813
"6058",11.43770469
"6059",7.480949527
"6060",11.37493935
"6061",10.03944884
"6062",10.17857683
"6063",8.707863123
"6064",5.12433294
"6065",8.415719404
"6066",8.859225531
"6067",9.079177274
"6068",8.571734657
"6069",9.27111568
"6070",11.62468093
"6071",8.130249035
"6072",7.591365276
"6073",10.31836708
"6074",8.786122512
"6075",6.568960831
"6076",7.469611291
"6077",6.877283025
"6078",9.761243322
"6079",8.75802998
"6080",9.983817768
"6081",9.727334922
"6082",10.14174161
"6083",9.055491875
"6084",9.39750666
"6085",7.581442793
"6086",6.386887194
"6087",9.390781948
"6088",12.03586774
"6089",10.68677242
"6090",12.41839506
"6091",11.46204951
"6092",7.211668927
"6093",6.085622486
"6094",11.44607597
"6095",8.866587553
"6096",9.781682443
"6097",10.15583984
"6098",7.1244153
"6099",8.464869075
"6100",10.97333413
"6101",9.882076497
"6102",10.64212335
"6103",5.783663126
"6104",10.33247114
"6105",10.94728026
"6106",9.505188124
"6107",9.931344399
"6108",5.314725115
"6109",12.62065749
"6110",6.232883604
"6111",9.362773528
"6112",8.251424607
"6113",9.609711813
"6114",7.278580119
"6115",8.492921273
"6116",10.82482477
"6117",6.412687113
"6118",8.416626988
"6119",11.55445375
"6120",5.742684908
"6121",6.930802539
"6122",9.418187263
"6123",9.603640982
"6124",7.402728882
"6125",8.573329107
"6126",7.531570588
"6127",8.962380596
"6128",7.395899292
"6129",9.481354111
"6130",12.38553896
"6131",5.528243939
"6132",8.580197193
"6133",11.06545383
"6134",6.253122699
"6135",9.21139846
"6136",9.230513894
"6137",7.949688287
"6138",10.50663829
"6139",12.11051788
"6140",10.06085533
"6141",11.40300589
"6142",11.37722808
"6143",9.92243907
"6144",6.909254638
"6145",7.188583146
"6146",7.475478187
"6147",9.640694966
"6148",5.941314123
"6149",7.778456039
"6150",9.961714115
"6151",11.57570848
"6152",10.43538651
"6153",6.904582484
"6154",6.50357591
"6155",7.584405162
"6156",9.152901653
"6157",7.153941745
"6158",12.8995353
"6159",11.07751863
"6160",9.906567236
"6161",8.222475749
"6162",10.40715393
"6163",9.947349711
"6164",10.86218168
"6165",5.890195881
"6166",8.851808505
"6167",12.51935685
"6168",7.270208267
"6169",10.55179046
"6170",10.36312858
"6171",9.548739842
"6172",12.8056582
"6173",8.006552585
"6174",9.503076135
"6175",10.37599528
"6176",6.09884605
"6177",9.367781108
"6178",9.252423132
"6179",10.00423609
"6180",9.208450918
"6181",12.79360034
"6182",13.33262825
"6183",9.461108761
"6184",9.33004117
"6185",8.368978623
"6186",7.144616152
"6187",12.00901395
"6188",7.006984714
"6189",10.64531827
"6190",10.40460605
"6191",6.380062858
"6192",9.244310444
"6193",6.120640207
"6194",7.442433891
"6195",7.204404335
"6196",6.499054913
"6197",8.044547568
"6198",9.318945559
"6199",12.41079068
"6200",12.50101144
"6201",10.53840394
"6202",11.51551109
"6203",9.004477488
"6204",9.016647354
"6205",6.509822324
"6206",7.016618778
"6207",10.98962611
"6208",8.995876848
"6209",11.1742633
"6210",10.47081841
"6211",9.324433153
"6212",9.040560694
"6213",10.50705578
"6214",6.36676236
"6215",9.945563447
"6216",11.08425155
"6217",9.380939875
"6218",12.03121317
"6219",9.844641551
"6220",13.08651902
"6221",8.627695526
"6222",12.2081175
"6223",8.957665616
"6224",12.78736936
"6225",4.693218846
"6226",9.85247955
"6227",12.39646198
"6228",9.724305881
"6229",13.80108316
"6230",10.06713137
"6231",4.737255568
"6232",7.66006674
"6233",9.901643846
"6234",10.41340751
"6235",10.74690213
"6236",11.98492903
"6237",9.101999147
"6238",7.167937843
"6239",9.935854582
"6240",9.391585586
"6241",8.182905349
"6242",7.254723542
"6243",10.59180097
"6244",11.03533778
"6245",11.24444053
"6246",11.02390237
"6247",7.193107078
"6248",11.77160708
"6249",12.82984711
"6250",10.77388948
"6251",8.757400102
"6252",8.495549215
"6253",13.41292698
"6254",10.2094426
"6255",11.26435971
"6256",8.950098211
"6257",9.146453844
"6258",6.834034014
"6259",9.375515919
"6260",8.211015639
"6261",9.37541424
"6262",10.93625108
"6263",9.136049028
"6264",5.815882645
"6265",9.711063195
"6266",11.93868849
"6267",8.87921904
"6268",7.728010646
"6269",7.475980145
"6270",11.1708952
"6271",7.569890496
"6272",12.34900245
"6273",8.41352562
"6274",8.72160901
"6275",7.259828856
"6276",8.031280689
"6277",10.74723264
"6278",11.1991669
"6279",9.108911836
"6280",8.678570851
"6281",13.69255933
"6282",9.658686057
"6283",8.980984134
"6284",9.163813183
"6285",8.624913361
"6286",12.02027177
"6287",10.74941342
"6288",9.288701616
"6289",13.91195338
"6290",4.582591326
"6291",13.70340208
"6292",8.486183295
"6293",9.016833287
"6294",7.316027284
"6295",11.16585133
"6296",8.408755298
"6297",11.39524224
"6298",9.901044854
"6299",8.892956396
"6300",10.48779925
"6301",9.295836647
"6302",11.67279484
"6303",9.673754822
"6304",10.52144603
"6305",7.963896616
"6306",9.426860444
"6307",10.87503938
"6308",6.221199794
"6309",8.290217509
"6310",10.17271978
"6311",9.996778911
"6312",7.470912435
"6313",10.05716764
"6314",8.027664775
"6315",10.96103806
"6316",7.726341612
"6317",11.53511087
"6318",12.16617705
"6319",13.51798228
"6320",11.93722373
"6321",9.715460875
"6322",7.989379417
"6323",7.642243258
"6324",8.861996119
"6325",10.71780734
"6326",5.646544685
"6327",9.181212497
"6328",5.665145494
"6329",12.09397824
"6330",7.909653191
"6331",7.207797613
"6332",5.911248966
"6333",8.783958195
"6334",9.228364677
"6335",11.198988
"6336",6.265313099
"6337",6.95404875
"6338",9.67659196
"6339",10.18881759
"6340",5.945836593
"6341",4.74394305
"6342",9.203887921
"6343",9.676205739
"6344",7.996703676
"6345",11.81808949
"6346",8.006521249
"6347",12.34354199
"6348",8.757168428
"6349",11.89394743
"6350",11.25050727
"6351",9.158711621
"6352",8.280708727
"6353",10.34832895
"6354",15.46911516
"6355",9.729407293
"6356",8.964253884
"6357",9.619810811
"6358",10.09552858
"6359",10.59885641
"6360",8.769433145
"6361",9.056594324
"6362",14.46127237
"6363",10.0934129
"6364",11.22751387
"6365",8.69010783
"6366",7.63055643
"6367",6.128683697
"6368",10.33441703
"6369",10.80241824
"6370",11.33163575
"6371",10.65568217
"6372",9.018033863
"6373",10.22116646
"6374",10.68612963
"6375",13.87049412
"6376",12.60685093
"6377",8.632169244
"6378",10.38071809
"6379",12.3300821
"6380",12.71442186
"6381",12.41412321
"6382",7.469554355
"6383",10.24540026
"6384",5.347015172
"6385",9.643284602
"6386",9.760429607
"6387",11.01188654
"6388",12.34639866
"6389",4.265948062
"6390",11.57985754
"6391",6.251947309
"6392",10.9347902
"6393",9.014934472
"6394",10.15614789
"6395",7.7832333
"6396",8.641837483
"6397",8.703434453
"6398",8.52907444
"6399",8.81645053
"6400",9.817652072
"6401",9.200926206
"6402",7.465574194
"6403",11.53714659
"6404",9.157728469
"6405",9.357610875
"6406",10.48362445
"6407",8.334018088
"6408",6.80285101
"6409",7.901731882
"6410",10.57045994
"6411",9.430580282
"6412",7.894688598
"6413",12.97359021
"6414",9.072765058
"6415",9.148563649
"6416",4.779679747
"6417",10.03894676
"6418",11.52512475
"6419",10.53837009
"6420",13.07087089
"6421",6.076189691
"6422",9.709272882
"6423",8.24517746
"6424",11.25265217
"6425",8.931920286
"6426",9.994132169
"6427",9.917995841
"6428",9.439326687
"6429",9.817258231
"6430",8.337478743
"6431",6.472123955
"6432",8.762882176
"6433",7.372699301
"6434",11.43105353
"6435",9.540603675
"6436",9.302067743
"6437",11.12133693
"6438",7.104794314
"6439",10.29349776
"6440",9.485487525
"6441",9.242259529
"6442",9.986067737
"6443",9.647428307
"6444",12.13047913
"6445",9.204212904
"6446",12.42624648
"6447",14.88240941
"6448",9.525004997
"6449",8.002564985
"6450",10.87593827
"6451",10.34404429
"6452",8.93260261
"6453",5.879078457
"6454",7.455542537
"6455",6.714360588
"6456",10.69803067
"6457",8.027672815
"6458",8.195884685
"6459",9.957829314
"6460",7.938983214
"6461",9.280386549
"6462",11.71016636
"6463",9.296343106
"6464",6.779649813
"6465",6.526888586
"6466",15.29253611
"6467",8.324425158
"6468",9.038516843
"6469",7.328560586
"6470",8.56067891
"6471",7.935501611
"6472",9.485001749
"6473",8.946784984
"6474",11.41754984
"6475",8.565726774
"6476",6.997065445
"6477",11.94869558
"6478",9.210577026
"6479",13.01829388
"6480",8.202753728
"6481",6.434090654
"6482",8.864181421
"6483",9.217352895
"6484",8.631588645
"6485",8.2357374
"6486",10.95747819
